id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1143859734539329539,Wed Jun 26 12:33:07 +0000 2019,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,ghia1212,,"malaria, GIS",GlobalPHObserv,Washington DC USA ,
1143857285955014658,Wed Jun 26 12:23:23 +0000 2019,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,equityhealthdev,,"malaria, GIS",GlobalPHObserv,Washington DC USA,
1143853186974978049,Wed Jun 26 12:07:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,jaherom,,"malaria, GIS",GlobalPHObserv,"Bogota, Colombia",
1143849140952141824,Wed Jun 26 11:51:01 +0000 2019,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas o… https://t.co/Sshk2CqdXd,Trying eradicate around world high-resolution maps identify disease risk amp target areas o…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,10,GlobalPHObserv,False,"malaria, GIS",,Baltimore MD USA,
1143810832444399616,Wed Jun 26 09:18:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lou Miller kicking off the @ICPVR2019 #malaria #vivax https://t.co/s0mxqBJsZ7,Lou Miller kicking,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,0,camilahcoelho,False,"malaria, vivax",ICPVR2019,"Bethesda, MD",
1143802312764379136,Wed Jun 26 08:44:56 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @USPharmacopeia: USP-Ghana is making huge strides in securing its drug supply. In 2008, 30% of #malaria meds were bad—in 2017 it dropped…",USP-Ghana making huge strides securing drug supply In 2008 30 meds bad—in 2017 dropped…,"Sentiment(polarity=0.4000000000000001, subjectivity=0.9)",0.4000000000000001,0.9,en,0,5,Godfreylusiba11,,malaria,USPharmacopeia,"Kampala, Uganda",
1143794826024013825,Wed Jun 26 08:15:11 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @USPharmacopeia: USP-Ghana is making huge strides in securing its drug supply. In 2008, 30% of #malaria meds were bad—in 2017 it dropped…",USP-Ghana making huge strides securing drug supply In 2008 30 meds bad—in 2017 dropped…,"Sentiment(polarity=0.4000000000000001, subjectivity=0.9)",0.4000000000000001,0.9,en,0,5,GPHF,,malaria,USPharmacopeia,Frankfurt/Germany,
1143608304121389062,Tue Jun 25 19:54:01 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Building capacity. That’s how we’re helping Ethiopia’s #privatesector expand its quality health services, from help… https://t.co/Ch0iCAPDrB",Building capacity That ’ ’ helping Ethiopia ’ expand quality health services help…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,abtassociates,False,privatesector,,"Rockville, MD",
1143545180102021120,Tue Jun 25 15:43:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Peacekeeping Boy Scouts in the Central African Republic. #whodathunkit #violenceprevention #publichealth… https://t.co/TNd7hm8cHg,Boy Scouts Central African Republic …,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0,0,sdien,False,"Peacekeeping, whodathunkit, violenceprevention, publichealth",,"Arlington, MA","[[-71.2020954, 42.397429], [-71.132174, 42.397429], [-71.132174, 42.436652], [-71.2020954, 42.436652]]"
1143524187987832832,Tue Jun 25 14:19:46 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PreventTyphoid: #DYK, appropriate antibiotics 💊are the only effective way to treat typhoid? 

Check out the latest research on #AMR &amp; #…",appropriate antibiotics effective way treat typhoid Check latest research amp …,"Sentiment(polarity=0.5333333333333333, subjectivity=0.7333333333333334)",0.5333333333333333,0.7333333333333334,en,0,2,UMCVD,False,"DYK, AMR",PreventTyphoid,"Baltimore, MD",
